DEPT,NPHI,GR,TENS,GRTH,LLS,LLD,MSFL,CALI,CAL1,RHOB,DRHO,PE,DPHI,MDT,SPHI,ITTI,ITTT,XPHI
8112.8733,0.1166,74.3175,4986.3955,18.1222,20.3773,31.345,14.7884,8.8363,8.6596,2.3279,0.0904,3.0127,0.2373,67.1423,0.1422,50.3567,173630.4375,0.1802
8113.3733,0.1233,79.1806,4893.9624,17.279,20.9154,32.753,6.6398,8.8659,8.6874,2.3633,0.1974,2.9924,0.2154,68.6432,0.1532,34.3216,173580.0781,0.1717
8113.8733,0.1293,89.8928,5040.6699,18.0988,19.8169,31.0867,3.8209,8.8261,8.6844,2.4474,0.2518,2.8809,0.1631,70.2092,0.1646,35.1046,173545.75,0.1487
8114.3733,0.1294,97.0342,5164.5576,21.4558,19.7917,30.4321,3.952,8.7329,8.6996,2.5016,0.2828,2.8759,0.1294,71.3906,0.1731,35.6953,173510.6406,0.1338
8114.8733,0.1258,98.8058,5125.0176,24.5153,19.6781,30.3453,7.3121,8.7516,8.6975,2.5633,0.3273,3.0191,0.0911,71.7308,0.1756,35.8654,173474.9531,0.1163
8115.3733,0.1301,95.7694,5148.6348,26.1179,21.318,32.1573,11.1649,8.8398,8.7284,2.6133,0.3553,3.2125,0.0601,70.7512,0.1685,53.0634,173439.0938,0.1078
8115.8733,0.1314,94.1549,4993.9824,25.6598,21.7508,32.8338,14.9933,8.8717,8.7355,2.6353,0.3685,3.3929,0.0464,70.7512,0.1685,53.0634,173439.0938,0.104
8116.3733,0.1213,91.9158,5218.9385,23.0771,22.6024,33.8358,14.2364,8.8244,8.725,2.6205,0.3708,3.6076,0.0556,69.3802,0.1585,34.6901,173386.0313,0.1009
8116.8733,0.1219,81.8243,5192.7163,18.875,22.6108,33.9256,12.7441,8.7517,8.746,2.5846,0.3567,3.8358,0.0779,69.2873,0.1578,34.6436,173351.3438,0.1091
8117.3733,0.1221,73.4336,5269.5723,14.6586,23.6437,36.344,15.3482,8.809,8.7518,2.5582,0.3317,4.0225,0.0943,69.4771,0.1592,34.7385,173316.7031,0.1153
8117.8733,0.1106,71.2339,5061.4922,12.1979,30.0154,44.306,20.7343,8.8097,8.7536,2.4905,0.2985,4.1072,0.1363,68.8007,0.1543,51.6005,173281.9688,0.1256
8118.3733,0.1183,69.7451,5135.7085,12.92,32.2778,49.4801,21.0391,8.7874,8.7457,2.3071,0.2649,4.1553,0.2502,67.6212,0.1457,33.8106,173230.375,0.1888
8118.8733,0.13,70.0947,5239.1187,14.9603,32.1838,49.9445,15.103,8.7739,8.7266,2.1014,0.24,4.2406,0.378,66.4245,0.137,33.2122,173196.5625,0.2824
8119.3733,0.1175,72.4791,5244.1367,18.1863,31.9545,49.9341,11.278,8.8089,8.7166,2.0056,0.2245,4.1813,0.4375,65.3771,0.1294,32.6886,173163.3438,0.3259
8119.8733,0.1095,79.3338,5146.9219,20.7726,32.726,49.2208,8.6,8.8406,8.7022,1.9881,0.2176,3.9463,0.4484,65.0295,0.1269,48.7721,173130.6563,0.3321
8120.3733,0.1242,88.9107,4930.9927,20.8472,35.2542,55.5636,10.3959,8.8307,8.7154,1.9884,0.2126,3.7572,0.4482,65.0295,0.1269,48.7721,173130.6563,0.338
8120.8733,0.1146,90.1795,5108.4399,19.9301,37.3536,59.3139,19.3152,8.7694,8.6994,2.1547,0.2247,3.6786,0.3449,65.2992,0.1288,32.6496,173081.8906,0.25
8121.3733,0.0782,80.5869,5219.1162,17.6055,39.9326,64.4509,52.2079,8.7154,8.5657,2.4292,0.2173,3.708,0.1744,65.6162,0.1311,32.8081,173049.2344,0.1239
8121.8733,0.0716,69.6861,5240.8188,14.6178,42.4009,63.0474,66.0626,8.6739,8.5228,2.4846,0.1517,3.9165,0.14,65.4101,0.1296,32.7051,173016.4219,0.1034
8122.3733,0.0756,70.6682,5101.1387,13.636,45.2495,74.0217,68.9589,8.6716,8.5324,2.4053,0.094,4.1176,0.1893,64.9982,0.1266,32.4991,172983.7188,0.1299
8122.8733,0.0872,77.4718,5071.7661,13.0253,45.4837,71.9154,58.6988,8.6641,8.5363,2.3849,0.0641,4.0501,0.2019,65.4767,0.1301,49.1075,172951.2188,0.1436
8123.3733,0.1061,79.1609,5197.9248,14.3025,44.7334,70.7049,52.2828,8.676,8.5535,2.4472,0.0516,3.7395,0.1633,67.9904,0.1484,33.9952,172902.1094,0.1353
8123.8733,0.1214,82.2171,5285.1035,15.7333,51.389,72.5683,67.7773,8.6476,8.5814,2.5353,0.0439,3.3512,0.1085,71.7309,0.1756,35.8654,172868.1094,0.1204
8124.3733,0.1306,86.5617,5298.8149,16.759,46.4895,69.115,80.8074,8.6671,8.609,2.5563,0.0251,2.9808,0.0955,73.5392,0.1888,36.7696,172832.25,0.1208
8124.8733,0.1247,90.9063,5167.3281,19.7901,44.7983,65.9442,39.6765,8.697,8.6071,2.5452,0.0165,2.7423,0.1024,74.7263,0.1974,37.3632,172795.4844,0.12
8125.3733,0.1299,95.4944,5135.3159,23.1201,43.4611,65.6192,30.4757,8.7247,8.614,2.5425,0.0161,2.7352,0.1041,75.4221,0.2025,56.5666,172758.125,0.1237
8125.8733,0.1372,96.1622,5339.3652,26.5317,45.8568,64.67,29.3737,8.7291,8.6325,2.5535,0.0152,2.9043,0.0972,75.4221,0.2025,56.5666,172758.125,0.1254
8126.3733,0.1359,98.4955,5308.4585,29.538,45.0155,62.5309,43.7641,8.7288,8.609,2.5574,0.0125,3.1215,0.0948,75.323,0.2018,37.6615,172701.5625,0.1236
8126.8733,0.1545,105.0085,5385.0415,28.3805,40.308,59.4753,43.3706,8.7129,8.5589,2.5321,0.008,3.174,0.1105,74.382,0.1949,37.191,172663.9063,0.1405
8127.3733,0.1471,110.009,5160.9541,25.878,38.9433,58.3187,38.2349,8.6945,8.566,2.5127,0.0035,3.0508,0.1225,72.2911,0.1797,54.2183,172626.7188,0.1412
8127.8733,0.1445,102.6083,5208.8657,20.986,38.8757,59.229,40.6909,8.649,8.5679,2.5179,-0.0034,2.9888,0.1193,68.9338,0.1553,34.4669,172572.5,0.1383
8128.3733,0.1309,84.794,5213.9673,13.689,44.7229,67.3303,69.5252,8.6397,8.5713,2.5393,-0.0075,3.1095,0.106,67.1297,0.1421,33.5649,172538.0313,0.125
8128.8733,0.0841,75.9752,5251.1646,11.8769,57.2421,87.3383,83.7173,8.6282,8.5565,2.5765,-0.008,3.3947,0.0829,65.6678,0.1315,32.8339,172504.4688,0.0876
8129.3733,0.0692,72.8326,5091.1377,9.1,63.7678,101.7645,107.771,8.6604,8.5824,2.6239,-0.0102,3.7527,0.0535,58.0366,0.076,43.5275,172471.6406,0.0676
8129.8733,0.0711,56.6406,4989.3687,6.7601,74.9786,122.4921,174.6908,8.7033,8.5898,2.6676,-0.0125,4.0533,0.0263,58.0366,0.076,43.5275,172471.6406,0.0602
8130.3733,0.0774,39.4548,5157.4814,5.2735,84.3372,137.6365,291.73,8.7361,8.6005,2.7039,-0.0125,4.2029,0.0038,56.7831,0.0668,28.3916,172428.1094,0.0577
8130.8733,0.0731,43.1276,5153.7236,4.72,83.9448,141.2093,295.2876,8.7376,8.5824,2.7042,-0.0116,4.1133,0.0036,57.2925,0.0705,28.6462,172399.7188,0.0549
8131.3733,0.0683,54.8415,5279.9658,6.0314,86.5856,140.3389,208.6844,8.7191,8.584,2.6277,-0.0151,3.732,0.0511,58.4008,0.0786,29.2004,172371.0781,0.0663
8131.8733,0.0796,60.9616,5036.7808,9.567,77.1745,124.3159,141.2686,8.706,8.5792,2.5612,-0.0117,3.3563,0.0924,60.2803,0.0923,45.2103,172341.875,0.0884
8132.3733,0.0731,59.1468,5067.272,16.1221,67.3648,116.6328,171.1038,8.6989,8.5995,2.575,0.0024,3.4108,0.0838,62.6463,0.1095,31.3232,172296.6719,0.081
8132.8733,0.0687,57.7052,5125.8027,18.114,66.0008,106.1319,271.467,8.6784,8.6048,2.6108,0.0144,3.7328,0.0616,63.9254,0.1188,31.9627,172265.3438,0.0701
8133.3733,0.0664,69.3248,5160.3955,21.6943,64.687,103.297,106.6378,8.6804,8.596,2.6092,0.0151,3.8745,0.0626,64.3383,0.1218,32.1692,172233.375,0.069
8133.8733,0.0677,82.6728,5117.2041,23.2493,65.0376,101.6812,12.1021,8.7018,8.6094,2.5276,0.0053,3.654,0.1133,64.8948,0.1259,32.4474,172201.2031,0.0892
8134.3733,0.1021,83.9101,5031.2275,24.0928,59.8888,88.6566,9.8259,8.7339,8.6081,2.3989,-0.0003,3.2369,0.1932,66.2921,0.136,49.7191,172168.75,0.1478
8134.8733,0.1186,77.6447,5033.2134,23.6237,41.5456,62.7354,14.618,8.7293,8.6068,2.3232,-0.0018,3.0007,0.2402,66.2921,0.136,49.7191,172168.75,0.183
8135.3733,0.1118,74.1407,4984.5166,21.8147,43.5392,65.6521,27.0629,8.7131,8.6113,2.3355,-0.0095,3.0055,0.2326,69.2972,0.1579,34.6486,172119.0313,0.1749
8135.8733,0.113,85.6228,4904.1528,19.7026,44.1135,65.8036,29.2018,8.7073,8.6086,2.416,-0.0112,3.1136,0.1826,72.5729,0.1818,36.2865,172084.375,0.1487
8136.3733,0.113,99.7722,4895.8052,19.0891,44.6812,66.6499,37.1401,8.7446,8.6041,2.4888,-0.0047,3.2397,0.1374,73.4633,0.1882,55.0975,172048.0938,0.1275
8136.8733,0.1274,107.3929,4766.1626,18.6824,52.8118,77.9688,52.2433,8.7888,8.596,2.4842,-0.0065,3.1925,0.1403,72.5595,0.1817,36.2797,171993,0.1373
8137.3733,0.1372,109.2588,4976.1924,19.9471,54.2572,84.7405,58.8757,8.7985,8.5827,2.4636,-0.0134,2.9514,0.1531,70.078,0.1636,35.039,171956.7188,0.1486
8137.8733,0.1028,87.4769,4905.8179,19.8001,58.9963,90.9366,63.4071,8.777,8.5953,2.4718,-0.0151,2.7307,0.148,67.5797,0.1454,50.6847,171921.6875,0.1261
8138.3733,0.0977,56.7153,4950.7568,17.8066,59.7905,92.9923,92.4061,8.7547,8.5979,2.4837,-0.0132,2.7014,0.1406,67.5797,0.1454,50.6847,171921.6875,0.1197
8138.8733,0.1058,42.016,4837.833,15.4986,69.9184,110.6446,187.7234,8.7793,8.5927,2.4846,-0.013,2.9674,0.14,65.7811,0.1323,32.8906,171871,0.1243
8139.3733,0.0814,38.186,4934.4766,13.1361,84.5718,138.6408,477.6792,8.8178,8.6242,2.4632,-0.0114,3.372,0.1533,64.4726,0.1228,32.2363,171838.1094,0.1156
8139.8733,0.0792,43.6579,5120.6533,11.4726,89.9257,153.0208,215.0986,8.8394,8.6305,2.4398,-0.01,3.7028,0.1678,64.2309,0.121,32.1155,171805.875,0.1212
8140.3733,0.105,59.8814,5120.2134,12.5401,84.0538,149.5238,157.4657,8.8239,8.6205,2.4422,-0.0137,3.9773,0.1663,66.0517,0.1343,49.5388,171773.7656,0.136
8140.8733,0.1025,73.7047,5148.4805,14.1648,82.6104,148.1702,159.2525,8.8158,8.6202,2.4645,-0.0148,4.077,0.1525,70.2272,0.1647,35.1136,171724.2344,0.128
8141.3733,0.0957,80.0134,4935.4878,15.1486,90.6435,152.4285,206.6364,8.7972,8.6243,2.4871,-0.0125,3.8633,0.1384,72.3206,0.1799,36.1603,171689.125,0.1175
8141.8733,0.1034,86.216,5138.3481,16.056,81.6728,137.1603,134.1483,8.7673,8.6207,2.4843,-0.0078,3.4352,0.1402,72.7444,0.183,54.5583,171652.9688,0.123
8142.3733,0.1285,94.5084,5115.2778,16.4031,76.5641,130.4487,88.3237,8.7666,8.6258,2.4575,0.0159,3.1361,0.1569,72.7444,0.183,54.5583,171652.9688,0.1453
8142.8733,0.1296,94.6773,5176.4849,15.062,75.6301,127.4598,74.4546,8.7723,8.6164,2.4571,0.0684,3.2762,0.1571,72.1186,0.1784,36.0593,171598.4063,0.1461
8143.3733,0.1089,83.2777,5037.5068,13.7461,70.1779,119.9106,25.0785,8.7842,8.6112,2.4864,0.1213,3.6654,0.1389,70.9196,0.1697,35.4598,171562.3438,0.1257
8143.8733,0.113,74.9735,5144.9839,13.5123,69.0106,109.4133,11.8746,8.7686,8.6208,2.4995,0.1483,3.9,0.1307,69.8719,0.1621,34.936,171526.8906,0.1246
8144.3733,0.1113,75.5195,5184.6665,13.6974,64.9786,104.3359,12.1823,8.7521,8.6091,2.4883,0.1517,3.9015,0.1377,68.8265,0.1545,51.6199,171491.9531,0.1266
8144.8733,0.1081,79.4949,5184.8799,15.4165,64.6542,104.6263,35.741,8.741,8.6199,2.5289,0.138,3.8311,0.1125,67.3894,0.144,33.6947,171440.3281,0.1141
8145.3733,0.0884,77.9354,5254.3037,16.1518,64.2055,104.7346,36.9184,8.6811,8.5263,2.6196,0.0972,3.8261,0.0562,64.8038,0.1252,32.4019,171406.6406,0.0809
8145.8733,0.0641,63.5739,5201.0767,15.9838,67.8938,111.9323,20.0782,8.6421,8.6049,2.6504,0.0419,3.9035,0.037,61.9749,0.1046,46.4812,171374.2344,0.0589
8146.3733,0.0652,49.6327,5248.394,15.8638,83.3902,128.3683,21.6576,8.6572,8.6085,2.641,0.0133,4.0082,0.0429,61.9749,0.1046,46.4812,171374.2344,0.0615
8146.8733,0.0649,44.149,5368.8203,14.2866,75.1837,124.9412,51.1702,8.6948,8.6163,2.6247,0.0026,4.0854,0.053,60.5988,0.0946,30.2994,171327.75,0.0647
8147.3733,0.0618,45.3392,5297.8872,11.8063,74.9228,125.4391,99.8582,8.7069,8.6028,2.5962,-0.0078,4.0451,0.0707,60.243,0.092,30.1215,171297.4531,0.0688
8147.8733,0.0606,48.2854,5377.1099,9.7494,74.7091,126.3381,63.9156,8.7187,8.5222,2.5919,-0.0118,3.933,0.0734,60.5555,0.0943,30.2777,171267.3281,0.069
8148.3733,0.0645,43.3083,5209.5669,7.3371,72.3486,120.4903,82.3344,8.7504,8.5233,2.6033,-0.0149,3.8749,0.0663,61.395,0.1004,46.0462,171237.0469,0.069
8148.8733,0.0839,40.2168,5266.6948,7.326,84.6033,141.6158,148.0418,8.7963,8.5314,2.6098,-0.0143,3.78,0.0622,62.5226,0.1086,31.2613,171191,0.0801
8149.3733,0.0843,44.5928,5242.3887,9.7928,77.9109,130.4902,140.8111,8.7978,8.55,2.6132,-0.0083,3.6269,0.0602,64.0614,0.1198,32.0307,171159.7344,0.0796
8149.8733,0.0859,64.7563,5196.8916,14.9273,77.7745,129.8262,136.9048,8.7672,8.5357,2.5889,-0.0078,3.5022,0.0752,66.6015,0.1383,49.9511,171127.7031,0.086
8150.3733,0.1133,96.3507,5280.2158,19.5723,73.067,117.598,125.4472,8.7344,8.5538,2.5409,-0.0113,3.3459,0.105,66.6015,0.1383,49.9511,171127.7031,0.1142
8150.8733,0.1322,117.7358,5168.6719,21.4753,65.8218,107.5121,98.3752,8.6818,8.5902,2.5221,-0.0136,3.2936,0.1167,69.8641,0.162,34.9321,171077.75,0.1301
8151.3733,0.1127,119.9002,5286.5898,21.0508,64.2928,104.5893,103.9543,8.6247,8.5945,2.5295,-0.015,3.4991,0.1121,71.5388,0.1742,35.7694,171042.8125,0.1167
8151.8733,0.102,111.6589,5148.7651,18.1827,68.3959,105.3838,140.2416,8.6173,8.6064,2.534,-0.0161,3.6476,0.1093,70.8134,0.1689,35.4067,171007.0469,0.109
8152.3733,0.1065,99.89,5311.4312,15.6413,68.3812,105.158,182.5686,8.6148,8.5946,2.5239,-0.0204,3.4434,0.1156,69.7149,0.161,52.2862,170971.6406,0.1144
8152.8733,0.1102,93.6913,5204.9297,13.6967,69.2027,106.746,154.006,8.688,8.5915,2.5083,-0.0237,3.2258,0.1253,68.6163,0.153,34.3082,170919.3594,0.1206
8153.3733,0.1099,96.2839,5192.3008,12.3349,68.8412,108.7723,126.051,8.7162,8.5743,2.5231,-0.0216,3.419,0.1161,67.0976,0.1419,33.5488,170885.0469,0.1166
8153.8733,0.106,93.9702,5157.4814,12.3407,71.923,114.5426,131.9326,8.6803,8.5753,2.5492,-0.0191,3.7685,0.0999,66.1445,0.135,49.6084,170851.5,0.1077
8154.3733,0.109,89.5353,5228.0825,11.7688,74.5562,117.8786,181.6725,8.6104,8.5744,2.5608,-0.0138,3.8853,0.0927,66.1445,0.135,49.6084,170851.5,0.1068
8154.8733,0.0952,82.3978,5227.6191,10.9313,74.6143,118.1192,183.1827,8.6052,8.5762,2.5719,-0.0067,3.8852,0.0858,65.9591,0.1336,32.9796,170801.8906,0.0957
8155.3733,0.0867,73.3394,5008.9897,10.6965,80.7022,126.5583,212.556,8.597,8.5569,2.581,-0.0024,3.893,0.0801,65.7742,0.1323,32.8871,170768.9063,0.0882
8155.8733,0.103,75.3428,5016.542,10.0274,77.0065,119.4793,162.7281,8.5899,8.5368,2.5797,0.0031,3.7177,0.0809,65.7641,0.1322,32.882,170736.0156,0.0987
8156.3733,0.1121,84.629,5081.8394,10.247,68.1735,110.2696,106.5795,8.5865,8.5553,2.5613,0.0055,3.4561,0.0923,66.2306,0.1356,49.6729,170703.1406,0.1085
8156.8733,0.1082,90.2817,5190.041,9.9005,68.1605,110.4517,79.8886,8.5947,8.5685,2.5423,0.0027,3.4878,0.1042,67.1113,0.142,33.5557,170653.4688,0.1108
8157.3733,0.108,88.5218,5131.2129,10.5353,68.2557,110.5056,92.4971,8.5905,8.5681,2.537,-0.0004,3.6223,0.1075,67.3685,0.1439,33.6843,170619.9063,0.1119
8157.8733,0.1003,80.4769,4984.8022,11.1368,69.3733,107.7706,62.0883,8.5795,8.5721,2.5496,-0.003,3.5454,0.0997,66.7132,0.1391,50.0349,170586.2188,0.1042
8158.3733,0.0929,70.5032,5059.9106,13.189,67.2862,101.665,22.7875,8.5501,8.568,2.5777,-0.0026,3.4947,0.0822,66.7132,0.1391,50.0349,170586.2188,0.0929
8158.8733,0.0964,65.0037,5104.9199,15.5386,64.4287,92.9107,10.4705,8.5484,8.545,2.5821,-0.0035,3.5498,0.0794,65.5834,0.1309,32.7917,170536.1875,0.0941
8159.3733,0.0978,66.194,5212.7422,17.3901,63.2721,91.2782,6.4124,8.5609,8.5457,2.5614,-0.0069,3.5168,0.0923,64.9563,0.1263,-999.25,-999.25,0.0998
8159.8733,0.1065,72.102,5095.5498,18.4723,58.9131,87.0853,5.3519,8.5024,8.5465,2.5505,-0.0065,3.3506,0.0991,109.3184,0.4492,50.8418,170416.25,0.1077
8160.3733,0.1194,79.4713,4955.1567,17.1576,61.9729,91.3995,8.8979,8.5073,8.5459,2.5313,-0.0073,3.1718,0.111,67.7891,0.1469,50.8418,170416.25,0.1202
8160.8733,0.12,82.8888,4979.7959,16.3702,59.958,89.1043,21.2892,8.5284,8.5535,2.5089,-0.0069,3.2088,0.1249,66.6308,0.1385,33.3154,170365.4063,0.1263
8161.3733,0.1033,79.8484,4996.8252,15.9948,69.8994,90.7255,70.3455,8.5589,8.5632,2.5142,0.0012,3.3853,0.1216,66.3548,0.1365,33.1774,170332.0938,0.1149
8161.8733,0.0998,74.0032,5143.2476,16.0077,69.4332,80.4081,53.011,8.5544,8.5807,2.5188,0.0106,3.4691,0.1187,67.0546,0.1416,33.5273,170298.9219,0.1116
8162.3733,0.1047,69.8826,4909.2192,19.1195,40.3603,55.7235,24.1948,8.5644,8.5737,2.5218,0.0228,3.6789,0.1169,68.0516,0.1488,51.0387,170265.3906,0.1138
8162.8733,0.1224,70.2322,5065.7021,22.7964,32.9714,46.5267,22.0109,8.5572,8.5718,2.5454,0.0373,4.025,0.1022,68.0516,0.1488,51.0387,170265.3906,0.1185
8163.3733,0.1489,80.3669,4986.7769,26.4329,32.1888,44.0532,19.8241,8.5238,8.5706,2.5658,0.0406,3.9777,0.0895,69.1071,0.1565,34.5535,170214.3594,0.1293
8163.8733,0.1537,96.6076,5179.9805,30.3121,36.0674,46.3242,29.045,8.5087,8.5529,2.5793,0.0372,3.5125,0.0812,69.9735,0.1628,34.9867,170179.8125,0.129
8164.3733,0.1559,106.6002,5087.7134,32.5983,39.3205,53.001,31.0173,8.5134,8.5473,2.5888,0.0357,3.1944,0.0753,69.6022,0.1601,34.8011,170144.8281,0.1281
8164.8733,0.1432,107.1263,4970.8066,33.1443,41.4613,58.7209,21.2088,8.5133,8.5479,2.588,0.0339,3.1766,0.0758,67.6327,0.1458,33.8164,170110.0313,0.121
8165.3733,0.1248,95.9274,5038.3628,32.8392,40.2884,58.9324,18.3582,8.508,8.5466,2.5842,0.0306,3.2134,0.0781,66.4666,0.1373,16.6167,170076.2188,0.1109
8165.8733,0.1205,85.5076,5103.3745,30.741,41.733,62.175,19.3986,8.5017,8.5609,2.5603,0.0357,3.2748,0.093,66.5053,0.1376,33.2527,170026.375,0.1138
8166.3733,0.1219,84.7311,5204.4653,28.6283,41.979,62.7278,26.4816,8.4995,8.5897,2.5268,0.0503,3.2712,0.1138,65.3153,0.1289,32.6576,169993.125,0.1229
8166.8733,0.1201,87.6122,5013.3667,25.7527,42.8037,64.9814,31.9643,8.5004,8.5693,2.5206,0.0549,3.0593,0.1176,62.5341,0.1087,31.267,169960.4688,0.1234
8167.3733,0.1099,82.4073,4974.5762,21.799,55.9701,90.3633,54.5978,8.507,8.5739,2.537,0.0486,2.8966,0.1075,60.1059,0.091,30.0529,169929.2031,0.1131
8167.8733,0.065,62.2198,5009.9771,18.0906,78.6055,131.3122,112.6792,8.5168,8.5613,2.5826,0.0434,3.0452,0.0791,58.3819,0.0785,29.1909,169899.1563,0.074
8168.3733,0.0288,46.3476,5129.1436,15.0334,82.1745,138.981,216.7482,8.521,8.5709,2.6397,0.0362,3.3543,0.0437,57.5837,0.0727,28.7919,169869.9688,0.0373
8168.8733,0.0258,39.0204,5183.2866,14.1614,82.1483,138.9871,199.9479,8.5269,8.5629,2.6499,0.0233,3.4771,0.0373,58.4026,0.0786,29.2013,169841.1719,0.0332
8169.3733,0.0291,34.6018,5002.4146,14.281,77.9184,128.5106,72.875,8.5266,8.5712,2.6316,0.0132,3.3246,0.0487,62.0139,0.1049,31.0069,169811.9688,0.0392
8169.8733,0.0306,36.5423,5023.1777,15.2215,50.1916,89.0528,12.6031,8.5186,8.5866,2.6209,0.0101,3.1991,0.0553,64.33,0.1218,32.165,169780.9688,0.0425
8170.3733,0.0516,48.1159,5220.2217,16.5206,47.5986,85.6322,4.5705,8.5021,8.5778,2.6005,0.0117,3.1994,0.068,64.8668,0.1257,32.4334,169748.7969,0.0611
8170.8733,0.0971,63.8197,5263.6626,17.1505,47.5321,85.1215,2.5332,8.4977,8.5732,2.5678,0.0092,3.0403,0.0883,65.1665,0.1278,32.5833,169716.3594,0.0978
8171.3733,0.1091,71.7827,5344.2402,17.0744,47.046,83.0055,2.7938,8.4992,8.5669,2.5509,0.005,2.7153,0.0988,66.4212,0.137,33.2106,169683.7813,0.1092
8171.8733,0.0956,78.5336,5088.3799,16.7609,46.7082,80.0236,4.6862,8.5064,8.5618,2.5462,0.0071,2.5529,0.1017,67.7367,0.1466,33.8684,169650.5781,0.1021
8172.3733,0.0987,92.7155,5256.1592,14.2373,49.2788,83.5962,5.7468,8.51,8.5726,2.5343,0.0082,2.5941,0.1091,67.2454,0.143,33.6227,169616.7031,0.1069
8172.8733,0.1102,101.9052,5233.7197,13.544,48.7432,81.2173,4.6179,8.5143,8.5945,2.521,0.0031,2.6639,0.1174,65.8591,0.1329,32.9295,169583.0781,0.1173
8173.3733,0.0921,89.9343,5428.1372,12.6509,48.7014,81.5081,5.0145,8.5184,8.5733,2.535,-0.0016,2.7775,0.1087,64.9937,0.1266,32.4968,169550.1563,0.1027
8173.8733,0.0711,67.7288,5240.3193,12.207,48.0936,79.0469,5.7309,8.5116,8.5671,2.5682,-0.0019,2.9256,0.0881,64.7519,0.1248,32.376,169517.6563,0.0813
8174.3733,0.0719,60.4403,5193.5737,12.0419,48.9139,79.9344,10.4422,8.5092,8.561,2.5691,-0.0052,2.8815,0.0875,65.0319,0.1269,32.516,169485.2813,0.0816
8174.8733,0.0806,66.2697,5193.1567,11.5909,50.1028,81.5318,23.1026,8.5184,8.5598,2.5606,-0.0071,2.6434,0.0928,65.6982,0.1317,32.8491,169452.7656,0.0892
8175.3733,0.1047,70.3685,5279.7886,11.9621,50.3499,81.7455,24.3029,8.5473,8.5703,2.5783,-0.0024,2.5398,0.0818,66.1043,0.1347,33.0521,169419.9219,0.1001
8175.8733,0.119,71.1003,5405.5908,14.2658,54.4107,84.5264,19.6273,8.547,8.5517,2.5746,0.0017,2.6508,0.0841,65.956,0.1336,32.978,169386.875,0.1096
8176.3733,0.1258,77.8905,5183.9175,16.9221,43.8032,69.2734,25.22,8.5379,8.565,2.5451,0.0051,2.7472,0.1024,66.0215,0.1341,33.0107,169353.8906,0.1206
8176.8733,0.1219,90.3484,5251.7002,20.0209,38.3246,60.6513,30.454,8.5227,8.5377,2.5403,0.0108,2.7594,0.1054,66.4944,0.1375,33.2472,169320.875,0.1195
8177.3733,0.1238,95.5314,5222.2681,21.1296,37.2523,59.3501,25.5906,8.5207,8.5632,2.5377,0.0122,2.7596,0.107,66.2507,0.1357,33.1253,169287.625,0.1212
8177.8733,0.1211,87.932,5419.5391,19.7377,37.0302,58.8218,15.2692,8.5225,8.546,2.5286,0.0088,2.708,0.1126,65.0028,0.1267,32.5014,169254.5,0.1219
8178.3733,0.0965,75.354,5322.7168,17.4853,38.1619,60.2092,5.7972,8.505,8.5412,2.5421,0.0082,2.5984,0.1043,64.553,0.1234,32.2765,169222,0.1036
8178.8733,0.0772,67.4572,5282.2617,15.3333,52.3673,81.4852,3.041,8.4894,8.5382,2.5606,0.0078,2.5475,0.0928,64.2449,0.1211,32.1224,169189.7188,0.087
8179.3733,0.0719,60.1216,5178.4941,14.4244,59.2938,89.1133,5.5521,8.4969,8.5508,2.5656,0.0034,2.6361,0.0897,64.2261,0.121,32.113,169157.5938,0.0825
8179.8733,0.0704,51.0138,5170.5264,15.1377,57.7718,86.468,18.0857,8.5135,8.568,2.571,0.0021,2.7699,0.0863,65.7507,0.1321,32.8753,169125.4844,0.0802
8180.3733,0.0729,47.5244,5349.9727,15.854,56.2273,84.2618,39.3251,8.5235,8.5505,2.5786,0.0094,2.826,0.0816,69.8473,0.1619,34.9236,169092.6094,0.08
8180.8733,0.0973,57.6771,5297.9102,16.8983,47.5971,78.0198,11.2944,8.5245,8.5467,2.5606,0.0182,2.8327,0.0928,71.9188,0.177,35.9594,169057.6875,0.0996
8181.3733,0.1571,84.2339,5130.7495,18.3685,48.1977,82.4126,4.2667,8.5106,8.5727,2.5174,0.0222,2.7848,0.1196,72.5911,0.1819,36.2955,169021.7344,0.1457
8181.8733,0.171,104.9063,5164.4028,19.4475,56.1268,93.8627,2.7546,8.4719,8.4991,2.475,0.0204,2.6902,0.1459,72.7094,0.1827,36.3547,168985.4375,0.1645
8182.3733,0.1611,113.857,5143.2358,18.3904,56.3516,94.6082,3.8145,8.441,8.4947,2.4502,0.0135,2.6728,0.1614,66.4539,0.1372,33.2269,168949.0781,0.1659
8182.8733,0.1461,114.6337,5298.1011,16.3925,61.7365,110.2751,4.0847,8.4367,8.5205,2.4581,0.0141,2.701,0.1564,60.9657,0.0973,30.4828,168915.8438,0.1552
8183.3733,0.1274,102.8334,5114.2441,12.4825,85.0572,154.9259,4.6862,8.4722,8.5162,2.5132,0.0234,2.7256,0.1222,60.2192,0.0918,30.1096,168885.3594,0.1296
8183.8733,0.1128,79.1699,5177.686,8.8138,105.9404,185.1176,9.3422,8.5107,8.5192,2.5894,0.02,2.9935,0.0749,58.9536,0.0826,29.4768,168855.25,0.1025
8184.3733,0.0852,47.0048,5076.2734,6.2352,106.5196,188.7676,26.5168,8.5203,8.5591,2.628,0.007,3.6124,0.0509,57.0606,0.0689,28.5303,168825.7656,0.0771
